ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5011326,F,N,N,0,126141.0,Working,Secondary / secondary special,Married,House / apartment,-8576,-25,1,1,0,0,Core staff,2.0
5011327,F,N,Y,1,148152.59,Working,Academic degree,Married,With parents,-7966,-1095,1,0,0,0,Drivers,3.0
5011328,M,N,Y,1,106787.49,Pensioner,Higher education,Married,House / apartment,-22441,365243,1,1,0,0,,3.0
5011329,F,N,Y,0,198585.36,State servant,Secondary / secondary special,Married,House / apartment,-18846,-69,1,0,0,0,,2.0
5011330,F,N,Y,2,99534.03,Working,Secondary / secondary special,Separated,House / apartment,-20999,-382,1,1,0,0,Laborers,3.0
5011331,M,Y,Y,3,94231.02,Working,Secondary / secondary special,Civil marriage,House / apartment,-10493,-88,1,0,0,0,Core staff,5.0
5011332,F,Y,N,2,142358.13,Pensioner,Incomplete higher,Married,House / apartment,-12953,365243,1,0,0,1,,4.0
5011333,M,Y,Y,0,79783.19,Commercial associate,Higher education,Married,House / apartment,-15085,-3182,1,0,0,0,,2.0
5011334,M,Y,Y,0,328097.34,State servant,Secondary / secondary special,Married,Office apartment,-18841,-410,1,0,1,0,Managers,2.0
5011335,M,N,N,0,386015.72,Pensioner,Secondary / secondary special,Married,Co-op apartment,-16681,365243,1,0,0,0,,2.0
5011336,F,N,Y,0,117383.89,Working,Secondary / secondary special,Single / not married,House / apartment,-16973,-102,1,0,1,1,Accountants,1.0
5011337,F,Y,Y,0,73622.24,Pensioner,Higher education,Single / not married,House / apartment,-10056,365243,1,0,0,0,,1.0
5011338,M,N,N,0,174258.66,Working,Secondary / secondary special,Married,House / apartment,-15628,-325,1,0,0,0,Sales staff,2.0
5011339,M,N,Y,0,115722.31,Pensioner,Higher education,Married,House / apartment,-21747,365243,1,0,0,1,,2.0
5011340,M,N,Y,0,264961.7,Commercial associate,Secondary / secondary special,Married,House / apartment,-16236,-1796,1,0,0,0,Core staff,2.0
5011341,F,Y,Y,0,99352.23,State servant,Secondary / secondary special,Separated,House / apartment,-10806,-1499,1,0,0,1,Drivers,1.0
5011342,M,N,N,0,193349.87,State servant,Secondary / secondary special,Married,House / apartment,-14552,-619,1,1,0,0,Core staff,2.0
5011343,M,Y,Y,1,155904.17,Working,Higher education,Married,House / apartment,-20538,-6275,1,1,0,0,Sales staff,3.0
5011344,F,N,Y,0,105016.13,Working,Secondary / secondary special,Single / not married,House / apartment,-9671,-2922,1,0,0,0,,1.0
5011345,M,Y,Y,0,166046.79,Working,Secondary / secondary special,Single / not married,House / apartment,-17481,-827,1,1,0,0,,1.0
5011346,M,Y,Y,2,228494.24,Pensioner,Secondary / secondary special,Separated,House / apartment,-24228,365243,1,0,0,0,,3.0
5011347,F,Y,Y,0,153802.45,Pensioner,Higher education,Married,House / apartment,-13972,365243,1,0,1,0,,2.0
5011348,F,N,Y,0,154607.1,State servant,Secondary / secondary special,Married,House / apartment,-8070,-1410,1,0,0,1,Managers,2.0
5011349,F,N,Y,1,95187.92,Commercial associate,Secondary / secondary special,Married,House / apartment,-18404,-1594,1,0,0,0,Sales staff,3.0
5011350,F,Y,Y,1,260954.78,Working,Secondary / secondary special,Separated,House / apartment,-8130,-1461,1,0,0,0,Laborers,2.0
5011351,F,N,Y,0,248270.28,Working,Higher education,Single / not married,House / apartment,-10664,-1224,1,1,0,0,Private service staff,1.0
5011352,F,N,Y,2,119936.82,Working,Higher education,Civil marriage,House / apartment,-8153,-1461,1,1,0,0,Laborers,4.0
5011353,F,N,Y,2,138393.42,Commercial associate,Secondary / secondary special,Married,House / apartment,-10296,-1165,1,1,0,0,,4.0
5011354,F,Y,Y,0,298674.71,Pensioner,Lower secondary,Single / not married,House / apartment,-22293,365243,1,0,0,0,,1.0
5011355,F,N,Y,0,83551.17,Working,Secondary / secondary special,Married,House / apartment,-20188,-1779,1,1,0,0,Managers,2.0
5011356,M,Y,N,0,199215.85,Pensioner,Secondary / secondary special,Married,House / apartment,-13298,365243,1,0,1,0,,2.0
5011357,M,N,N,0,111378.89,Pensioner,Higher education,Married,House / apartment,-23033,365243,1,0,0,0,,2.0
5011358,F,N,Y,0,358268.84,Working,Secondary / secondary special,Married,House / apartment,-18966,-121,1,1,1,0,Laborers,2.0
5011359,M,Y,Y,1,152013.31,Working,Incomplete higher,Married,House / apartment,-15154,-5142,1,0,0,0,Laborers,3.0
5011360,F,N,Y,0,276561.71,Working,Secondary / secondary special,Civil marriage,House / apartment,-8503,-1826,1,0,1,0,Laborers,2.0
5011361,F,N,Y,0,100643.15,State servant,Secondary / secondary special,Single / not married,House / apartment,-20116,-3739,1,0,1,0,,1.0
5011362,F,Y,Y,0,78884.15,Working,Secondary / secondary special,Married,House / apartment,-13888,-331,1,0,0,0,Laborers,2.0
5011363,F,Y,Y,0,130989.22,Working,Secondary / secondary special,Married,House / apartment,-12614,-670,1,1,1,0,Security staff,2.0
5011364,M,N,N,0,167936.59,Pensioner,Secondary / secondary special,Married,House / apartment,-12359,365243,1,1,0,0,,2.0
5011365,M,Y,Y,0,114077.6,State servant,Secondary / secondary special,Married,With parents,-7440,-730,1,0,0,0,Accountants,2.0
5011366,F,Y,Y,0,215163.55,Commercial associate,Secondary / secondary special,Married,House / apartment,-20325,-6577,1,0,1,0,Managers,2.0
5011367,F,Y,N,1,132590.83,Working,Higher education,Civil marriage,House / apartment,-9852,-562,1,0,0,0,Core staff,3.0
5011368,F,N,Y,0,52014.69,Working,Secondary / secondary special,Married,House / apartment,-16432,-1243,1,0,1,1,Drivers,2.0
5011369,F,N,Y,0,194153.82,Working,Higher education,Single / not married,House / apartment,-7586,-371,1,0,0,0,,1.0
5011370,F,Y,N,0,94724.83,Working,Secondary / secondary special,Single / not married,House / apartment,-18313,-667,1,0,0,0,Drivers,1.0
5011371,F,Y,N,0,122909.22,State servant,Secondary / secondary special,Married,House / apartment,-13782,-447,1,1,1,0,,2.0
5011372,M,N,N,0,320156.62,Working,Secondary / secondary special,Married,House / apartment,-18363,-184,1,0,0,0,Managers,2.0
5011373,M,N,Y,0,357326.73,Working,Secondary / secondary special,Single / not married,House / apartment,-8881,-1898,1,1,0,0,Laborers,1.0
5011374,F,N,Y,1,110442.83,Commercial associate,Higher education,Married,House / apartment,-11974,-603,1,0,0,1,Sales staff,3.0
5011375,M,N,N,0,196593.48,Pensioner,Incomplete higher,Civil marriage,House / apartment,-9238,365243,1,0,1,0,,2.0
5011376,F,N,Y,0,111732.48,Working,Secondary / secondary special,Single / not married,House / apartment,-18631,-10648,1,0,0,0,Laborers,1.0
5011377,F,N,N,0,127588.24,Working,Secondary / secondary special,Married,House / apartment,-9208,-1587,1,0,0,0,High skill tech staff,2.0
5011378,F,Y,Y,2,108783.21,Working,Secondary / secondary special,Widow,House / apartment,-18124,-974,1,0,0,0,Sales staff,3.0
5011379,F,N,Y,0,62182.45,Working,Lower secondary,Married,House / apartment,-9666,-2922,1,0,0,1,Laborers,2.0
5011380,M,Y,N,1,154434.85,Pensioner,Higher education,Separated,House / apartment,-23843,365243,1,0,0,0,,2.0
5011381,F,N,Y,0,170089.95,Commercial associate,Secondary / secondary special,Married,House / apartment,-14604,-297,1,0,1,0,,2.0
5011382,F,N,Y,0,105292.67,Working,Secondary / secondary special,Single / not married,House / apartment,-9524,-1509,1,1,0,0,,1.0
5011383,F,N,Y,1,253696.98,Working,Secondary / secondary special,Married,House / apartment,-8038,-1274,1,0,0,0,Accountants,3.0
5011384,F,N,Y,1,118416.09,Working,Higher education,Single / not married,House / apartment,-13080,-3174,1,0,0,0,,2.0
5011385,M,Y,Y,0,107086.7,Pensioner,Higher education,Married,House / apartment,-22932,365243,1,1,0,0,,2.0
5011386,F,Y,Y,0,191616.56,Commercial associate,Incomplete higher,Married,House / apartment,-9826,-1015,1,1,0,0,Managers,2.0
5011387,F,N,Y,0,68095.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21169,365243,1,0,0,0,,2.0
5011388,F,N,N,0,231732.63,Working,Secondary / secondary special,Civil marriage,House / apartment,-14622,-1389,1,1,0,0,,2.0
5011389,F,N,Y,1,120441.02,Pensioner,Secondary / secondary special,Married,House / apartment,-21381,365243,1,0,0,0,,3.0
5011390,F,Y,N,0,241504.42,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22633,365243,1,0,0,0,,1.0
5011391,M,Y,Y,0,280426.03,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24798,365243,1,0,1,0,,1.0
5011392,F,N,Y,1,202820.52,Pensioner,Higher education,Civil marriage,House / apartment,-8500,365243,1,1,0,0,,3.0
5011393,M,Y,Y,0,98126.56,Pensioner,Secondary / secondary special,Married,House / apartment,-21265,365243,1,0,0,0,,2.0
5011394,M,Y,N,0,78793.37,State servant,Secondary / secondary special,Civil marriage,House / apartment,-8526,-249,1,1,0,0,Drivers,2.0
5011395,M,N,N,1,71895.12,Pensioner,Higher education,Married,House / apartment,-12823,365243,1,0,0,0,,3.0
5011396,F,N,N,0,255622.07,Working,Higher education,Single / not married,House / apartment,-18634,-5168,1,0,0,0,Laborers,1.0
5011397,F,Y,Y,0,137667.96,Working,Secondary / secondary special,Single / not married,House / apartment,-15146,-2446,1,0,0,1,Sales staff,1.0
5011398,F,Y,Y,0,109140.26,Working,Higher education,Married,House / apartment,-17215,-1390,1,0,1,0,Laborers,2.0
5011399,M,N,N,0,137855.17,Pensioner,Higher education,Married,House / apartment,-24244,365243,1,0,1,0,,2.0
5011400,F,N,N,0,252789.04,Pensioner,Secondary / secondary special,Married,House / apartment,-21657,365243,1,0,0,0,,2.0
5011401,F,N,N,0,217372.97,Commercial associate,Secondary / secondary special,Married,With parents,-13680,-525,1,0,0,0,High skill tech staff,2.0
5011402,F,N,Y,2,183368.5,State servant,Higher education,Separated,House / apartment,-17823,-1657,1,1,1,0,Laborers,3.0
5011403,F,Y,N,2,202590.71,Commercial associate,Higher education,Married,Office apartment,-8155,-1461,1,0,0,0,Laborers,4.0
5011404,F,N,Y,1,161149.24,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15245,-1671,1,0,0,1,Private service staff,2.0
5011405,F,Y,Y,0,171280.27,Working,Secondary / secondary special,Married,House / apartment,-17971,-1435,1,0,0,0,,2.0
5011406,M,Y,Y,2,164474.8,Working,Higher education,Separated,House / apartment,-19835,-1360,1,0,0,0,Drivers,3.0
5011407,F,N,Y,0,147262.12,Pensioner,Higher education,Single / not married,House / apartment,-23110,365243,1,0,0,0,,1.0
5011408,F,N,N,0,214633.44,State servant,Secondary / secondary special,Single / not married,House / apartment,-12267,-3142,1,0,0,0,Laborers,1.0
5011409,F,N,N,1,176423.22,Pensioner,Secondary / secondary special,Married,House / apartment,-23121,365243,1,0,0,0,,3.0
5011410,F,Y,N,0,94811.17,Pensioner,Incomplete higher,Married,House / apartment,-18902,365243,1,1,0,0,,2.0
5011411,F,N,Y,0,191843.88,Commercial associate,Secondary / secondary special,Married,House / apartment,-8666,-1826,1,0,1,0,Laborers,2.0
5011412,M,Y,Y,1,166645.41,State servant,Secondary / secondary special,Married,House / apartment,-13972,-619,1,1,0,0,Accountants,3.0
5011413,F,Y,N,0,199926.83,Working,Secondary / secondary special,Married,House / apartment,-15660,-2108,1,1,1,0,,2.0
5011414,M,N,Y,0,139790.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13484,-3307,1,0,1,1,,1.0
5011415,F,Y,N,0,220989.43,Working,Secondary / secondary special,Married,House / apartment,-9337,-1808,1,0,0,0,,2.0
5011416,F,Y,Y,2,142813.62,Commercial associate,Secondary / secondary special,Married,House / apartment,-16975,-3308,1,0,0,0,Managers,4.0
5011417,M,N,N,0,211491.45,Working,Secondary / secondary special,Married,House / apartment,-9614,-2922,1,0,0,0,Laborers,2.0
5011418,F,N,Y,0,117214.9,Working,Higher education,Married,House / apartment,-23347,-801,1,0,0,0,,2.0
5011419,F,Y,N,0,121342.57,Pensioner,Secondary / secondary special,Married,House / apartment,-22474,365243,1,0,0,0,,2.0
5011420,F,Y,Y,0,198993.27,Working,Secondary / secondary special,Single / not married,House / apartment,-15636,-749,1,0,0,0,,1.0
5011421,F,N,Y,2,124755.77,Pensioner,Secondary / secondary special,Married,House / apartment,-8492,365243,1,0,0,0,,4.0
5011422,M,N,N,0,443694.41,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16986,-6216,1,0,0,0,Sales staff,1.0
5011423,F,N,Y,0,195481.79,Pensioner,Secondary / secondary special,Married,House / apartment,-17688,365243,1,1,0,0,,2.0
5011424,M,Y,N,0,149113.31,Working,Higher education,Civil marriage,House / apartment,-22880,-967,1,0,1,1,Cooking staff,2.0
5011425,M,N,Y,1,221892.96,Working,Secondary / secondary special,Married,House / apartment,-8488,-1826,1,0,0,1,Sales staff,3.0
5011426,F,N,Y,0,115804.63,Working,Secondary / secondary special,Civil marriage,House / apartment,-19438,-459,1,0,0,0,,2.0
5011427,M,Y,N,0,233633.15,Working,Higher education,Married,House / apartment,-17172,-1305,1,0,1,0,,2.0
5011428,F,N,Y,0,230410.46,Commercial associate,Secondary / secondary special,Married,House / apartment,-10369,-825,1,0,1,0,Sales staff,2.0
5011429,M,N,Y,0,275616.87,Working,Secondary / secondary special,Married,House / apartment,-9439,-2556,1,0,1,0,Security staff,2.0
5011430,F,N,Y,2,118136.41,Working,Higher education,Civil marriage,House / apartment,-19471,-794,1,0,1,0,Medicine staff,4.0
5011431,M,Y,Y,2,79908.17,Working,Higher education,Single / not married,House / apartment,-13262,-385,1,0,0,0,Medicine staff,3.0
5011432,F,N,Y,2,108545.28,Pensioner,Higher education,Married,House / apartment,-24835,365243,1,0,0,0,,4.0
5011433,F,Y,Y,2,127923.12,Pensioner,Secondary / secondary special,Married,House / apartment,-22978,365243,1,0,0,0,,4.0
5011434,F,Y,N,1,338949.29,State servant,Incomplete higher,Married,House / apartment,-17223,-2966,1,0,0,0,Sales staff,3.0
5011435,M,N,N,0,441311.39,Commercial associate,Higher education,Married,House / apartment,-18555,-752,1,0,0,0,Core staff,2.0
5011436,F,N,Y,1,174963.24,Working,Secondary / secondary special,Married,House / apartment,-10090,-431,1,0,1,0,Laborers,3.0
5011437,F,N,N,0,147959.71,Pensioner,Secondary / secondary special,Married,House / apartment,-22978,365243,1,0,1,0,,2.0
5011438,M,N,Y,0,123629.7,State servant,Secondary / secondary special,Separated,House / apartment,-15351,-125,1,1,0,0,High skill tech staff,1.0
5011439,F,Y,Y,0,222424.98,Pensioner,Secondary / secondary special,Separated,House / apartment,-16445,365243,1,0,0,1,,1.0
5011440,M,Y,Y,2,439894.72,Pensioner,Secondary / secondary special,Married,House / apartment,-22612,365243,1,0,0,0,,4.0
5011441,M,N,Y,0,359663.97,Working,Secondary / secondary special,Married,House / apartment,-7414,-730,1,0,1,0,Sales staff,2.0
5011442,M,N,N,1,260143.4,Working,Secondary / secondary special,Married,House / apartment,-15971,-1572,1,0,0,0,Accountants,3.0
5011443,M,N,Y,0,258241.7,Pensioner,Secondary / secondary special,Married,House / apartment,-18293,365243,1,0,0,1,,2.0
5011444,F,Y,Y,0,223273.99,Pensioner,Secondary / secondary special,Married,House / apartment,-10098,365243,1,0,0,0,,2.0
5011445,F,N,N,0,143825.3,Working,Secondary / secondary special,Married,House / apartment,-8502,-1826,1,0,0,0,Laborers,2.0
5011446,M,N,N,0,101897.83,Working,Secondary / secondary special,Separated,House / apartment,-16683,-151,1,0,0,1,,1.0
5011447,F,N,Y,0,145741.96,Commercial associate,Higher education,Civil marriage,With parents,-16904,-3036,1,0,0,0,Laborers,2.0
5011448,F,N,N,0,181892.26,Pensioner,Secondary / secondary special,Married,House / apartment,-13094,365243,1,0,0,0,,2.0
5011449,F,N,Y,1,71195.37,Commercial associate,Secondary / secondary special,Married,House / apartment,-22772,-3624,1,1,1,0,Managers,3.0
5011450,M,N,N,0,136424.23,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12583,-1820,1,0,0,0,Core staff,2.0
5011451,F,N,Y,0,97444.07,Working,Higher education,Single / not married,House / apartment,-16359,-2945,1,0,1,0,Security staff,1.0
5011452,F,Y,N,0,244487.77,Working,Secondary / secondary special,Married,House / apartment,-10578,-524,1,0,1,0,Core staff,2.0
5011453,F,N,Y,0,111875.93,Commercial associate,Higher education,Single / not married,House / apartment,-7500,-730,1,0,0,0,Laborers,1.0
5011454,F,N,Y,0,173530.76,Pensioner,Secondary / secondary special,Married,House / apartment,-14774,365243,1,0,0,0,,2.0
5011455,F,N,Y,0,103775.98,Working,Secondary / secondary special,Married,House / apartment,-16543,-3549,1,0,0,0,Laborers,2.0
5011456,F,N,Y,0,327371.1,Working,Secondary / secondary special,Married,House / apartment,-20711,-5296,1,1,0,0,Sales staff,2.0
5011457,F,N,N,0,62920.14,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15172,-563,1,0,0,1,,2.0
5011458,M,N,Y,1,186823.61,Working,Secondary / secondary special,Married,House / apartment,-12191,-3455,1,0,0,0,Laborers,3.0
5011459,F,N,N,1,77759.12,Commercial associate,Higher education,Married,House / apartment,-17898,-251,1,1,0,0,Accountants,3.0
5011460,M,N,Y,0,114157.42,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13987,-1215,1,1,0,0,Sales staff,1.0
5011461,M,N,Y,0,163259.03,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-11397,365243,1,0,0,0,,1.0
5011462,F,N,Y,0,167322.52,Pensioner,Higher education,Civil marriage,House / apartment,-23265,365243,1,1,0,0,,2.0
5011463,F,Y,N,0,165153.96,Working,Secondary / secondary special,Married,House / apartment,-16714,-6119,1,0,1,0,Laborers,2.0
5011464,F,N,N,1,158875.25,Commercial associate,Secondary / secondary special,Widow,House / apartment,-10819,-4017,1,0,0,0,Private service staff,2.0
5011465,M,N,N,0,106838.95,Working,Secondary / secondary special,Married,House / apartment,-19067,-771,1,1,0,0,Laborers,2.0
5011466,F,N,Y,0,135669.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21384,365243,1,0,0,1,,2.0
5011467,M,N,Y,0,149614.46,Pensioner,Secondary / secondary special,Married,House / apartment,-20603,365243,1,1,0,0,,2.0
5011468,F,N,Y,2,162377.67,Working,Secondary / secondary special,Married,With parents,-17816,-469,1,0,0,0,Core staff,4.0
5011469,F,N,Y,1,142508.9,Working,Secondary / secondary special,Married,Office apartment,-16415,-354,1,1,0,0,,3.0
5011470,F,Y,Y,1,212096.2,Working,Higher education,Civil marriage,House / apartment,-20933,-1436,1,0,0,0,Managers,3.0
5011471,F,N,Y,0,154306.09,Commercial associate,Incomplete higher,Married,House / apartment,-19719,-211,1,0,0,0,Sales staff,2.0
5011472,M,N,Y,0,162862.73,Working,Secondary / secondary special,Married,House / apartment,-17324,-967,1,0,1,0,Laborers,2.0
5011473,F,Y,Y,0,121622.08,Commercial associate,Secondary / secondary special,Married,House / apartment,-18836,-37,1,0,0,0,Core staff,2.0
5011474,F,Y,Y,0,87010.06,Commercial associate,Secondary / secondary special,Married,House / apartment,-10261,-658,1,1,0,0,Realty agents,2.0
5011475,F,N,N,0,159056.45,Commercial associate,Secondary / secondary special,Married,House / apartment,-7654,-730,1,0,0,1,Sales staff,2.0
5011476,M,N,Y,0,269338.17,Pensioner,Higher education,Separated,Rented apartment,-23629,365243,1,1,1,0,,1.0
5011477,F,N,N,0,183860.14,Pensioner,Secondary / secondary special,Single / not married,Office apartment,-23702,365243,1,0,0,0,,1.0
