ID,MONTHS_BALANCE,STATUS
5014505,-16,C
5014505,-14,0
5014505,-11,0
5014505,-10,C
5014505,-9,C
5014505,-8,X
5014505,0,0
5010506,-60,0
5010506,-59,C
5010506,-58,0
5010506,-56,0
5010506,-55,0
5010506,-54,C
5010506,-53,X
5010506,-52,0
5010506,-50,0
5010506,-49,C
5010506,-48,C
5010506,-47,0
5010506,-46,C
5010506,-43,0
5010506,-42,C
5010506,-41,0
5010506,-40,C
5010506,-39,C
5010506,-38,X
5010506,-37,C
5010506,-36,C
5010506,-35,X
5010506,-34,0
5010506,-33,0
5010506,-31,X
5010506,-29,0
5010506,-28,0
5010506,-27,X
5010506,-26,C
5010506,-25,X
5010506,-24,0
5010506,-23,0
5010506,-22,X
5010506,-21,X
5010506,-20,0
5010506,-19,C
5010506,-18,0
5010506,-17,C
5010506,-16,X
5010506,-15,0
5010506,-14,C
5010506,-12,C
5010506,-11,0
5010506,-10,C
5010506,-9,C
5010506,-7,0
5010506,-6,0
5010506,-5,0
5010506,-4,C
5010506,-3,C
5010506,-2,0
5010506,-1,0
5010506,0,C
5009079,-59,C
5009079,-55,X
5009079,-54,C
5009079,-49,C
5009079,-47,C
5009079,-45,0
5009079,-38,X
5009079,-37,0
5009079,-33,C
5009079,-28,0
5009079,-26,0
5009079,-24,X
5009079,-17,X
5009079,-16,0
5009079,-15,0
5009079,-14,X
5009079,-13,C
5009079,-10,X
5009079,-9,0
5009079,-3,C
5011959,-60,0
5011959,-59,0
5011959,-58,C
5011959,-53,C
5011959,-52,0
5011959,-51,0
5011959,-50,0
5011959,-49,0
5011959,-48,0
5011959,-47,0
5011959,-44,0
5011959,-42,X
5011959,-39,X
5011959,-38,0
5011959,-37,C
5011959,-36,C
5011959,-35,0
5011959,-34,X
5011959,-31,0
5011959,-30,X
5011959,-29,C
5011959,-26,0
5011959,-25,C
5011959,-24,0
5011959,-23,0
5011959,-22,C
5011959,-21,C
5011959,-20,X
5011959,-19,0
5011959,-18,0
5011959,-17,0
5011959,-16,X
5011959,-15,0
5011959,-14,X
5011959,-10,X
5011959,-9,0
5011959,-8,C
5011959,-7,C
5011959,-6,C
5011959,-5,0
5011959,-4,X
5011959,-3,0
5011959,-2,0
5011959,-1,0
5011959,0,X
5013951,-60,0
5013951,-59,C
5013951,-56,0
5013951,-55,X
5013951,-54,0
5013951,-50,C
5013951,-48,C
5013951,-47,C
5013951,-46,C
5013951,-45,C
5013951,-44,C
5013951,-42,X
5013951,-41,C
5013951,-40,X
5013951,-39,C
5013951,-38,0
5013951,-37,C
5013951,-36,0
5013951,-35,0
5013951,-34,C
5013951,-33,0
5013951,-32,X
5013951,-31,C
5013951,-28,C
5013951,-27,X
5013951,-23,0
5013951,-22,C
5013951,-21,0
5013951,-20,C
5013951,-19,C
5013951,-18,0
5013951,-16,0
5013951,-15,C
5013951,-14,C
5013951,-13,C
5013951,-12,X
5013951,-10,C
5013951,-9,C
5013951,-8,C
5013951,-6,C
5013951,-5,0
5013951,-3,C
5013951,-1,0
5013951,0,0
5012675,-58,C
5012675,-55,X
5012675,-53,C
5012675,-50,C
5012675,-49,C
5012675,-47,X
5012675,-46,C
5012675,-43,C
5012675,-39,X
5012675,-38,C
5012675,-37,C
5012675,-34,X
5012675,-33,0
5012675,-30,X
5012675,-27,C
5012675,-24,X
5012675,-23,C
5012675,-22,0
5012675,-21,0
5012675,-18,0
5012675,-17,C
5012675,-13,0
5012675,-11,C
5012675,-10,C
5012675,-8,C
5012675,-6,X
5012675,-5,C
5012935,-60,X
5012935,-57,C
5012935,-55,C
5012935,-35,C
5012935,-32,C
5012935,-24,X
5012935,-8,C
5013848,-60,0
5013848,-59,X
5013848,-58,C
5013848,-57,0
5013848,-56,C
5013848,-55,0
5013848,-54,X
5013848,-53,0
5013848,-52,C
5013848,-51,0
5013848,-50,0
5013848,-49,C
5013848,-48,C
5013848,-46,X
5013848,-45,C
5013848,-44,0
5013848,-43,0
5013848,-42,C
5013848,-41,0
5013848,-40,0
5013848,-39,0
5013848,-38,C
5013848,-37,0
5013848,-36,0
5013848,-35,C
5013848,-34,0
5013848,-33,C
5013848,-32,X
5013848,-31,C
5013848,-30,C
5013848,-29,0
5013848,-28,C
5013848,-27,C
5013848,-26,X
5013848,-25,X
5013848,-24,X
5013848,-23,C
5013848,-22,C
5013848,-21,C
5013848,-20,0
5013848,-19,0
5013848,-18,0
5013848,-17,X
5013848,-16,C
5013848,-15,C
5013848,-14,C
5013848,-13,X
5013848,-12,C
5013848,-11,0
5013848,-10,0
5013848,-9,C
5013848,-8,C
5013848,-7,C
5013848,-6,0
5013848,-5,0
5013848,-4,0
5013848,-3,0
5013848,-2,C
5013848,-1,X
5013848,0,0
5008878,-57,C
5008878,-55,C
5008878,-53,C
5008878,-52,0
5008878,-51,C
5008878,-49,C
5008878,-48,C
5008878,-45,0
5008878,-44,0
5008878,-43,C
5008878,-42,C
5008878,-41,C
5008878,-39,C
5008878,-38,C
5008878,-37,0
5008878,-35,C
5008878,-34,C
5008878,-32,X
5008878,-31,C
5008878,-29,C
5008878,-24,C
5008878,-23,C
5008878,-21,0
5008878,-20,0
5008878,-18,0
5008878,-17,C
5008878,-16,X
5008878,-14,C
5008878,-10,0
5008878,-7,C
5008878,-3,0
5008878,-2,C
5008878,-1,X
5008878,0,X
5009814,-57,X
5009814,-52,X
5009814,-50,0
5009814,-49,C
5009814,-45,C
5009814,-31,C
5009814,-29,0
5009814,-23,X
5009814,-19,C
5009814,-18,0
5009814,-17,0
5009814,-11,C
5009814,-10,0
5009814,-8,C
5009814,-5,0
5009814,-3,X
5014222,-60,0
5014222,-59,0
5014222,-58,0
5014222,-56,C
5014222,-55,C
5014222,-54,X
5014222,-53,C
5014222,-52,C
5014222,-51,0
5014222,-50,0
5014222,-48,X
5014222,-47,C
5014222,-46,0
5014222,-45,C
5014222,-44,C
5014222,-43,0
5014222,-42,0
5014222,-41,0
5014222,-40,C
5014222,-39,C
5014222,-38,X
5014222,-37,C
5014222,-36,0
5014222,-35,C
5014222,-34,0
5014222,-33,C
5014222,-32,C
5014222,-31,0
5014222,-29,C
5014222,-28,0
5014222,-27,C
5014222,-26,C
5014222,-25,C
5014222,-24,X
5014222,-23,X
5014222,-22,C
5014222,-21,C
5014222,-20,0
5014222,-18,0
5014222,-17,C
5014222,-15,0
5014222,-14,X
5014222,-11,X
5014222,-10,0
5014222,-9,0
5014222,-7,C
5014222,-6,X
5014222,-5,C
5014222,-4,C
5014222,-3,C
5014222,-2,0
5014222,-1,C
5014222,0,X
5011317,-59,0
5011317,-57,C
5011317,-56,C
5011317,-53,0
5011317,-50,C
5011317,-47,0
5011317,-45,0
5011317,-40,C
5011317,-38,C
5011317,-34,0
5011317,-33,X
5011317,-28,0
5011317,-24,C
5011317,-23,C
5011317,-22,C
5011317,-21,C
5011317,-20,C
5011317,-17,X
5011317,-14,0
5011317,-10,0
5011317,-4,0
5011317,-3,X
5011317,-2,C
5011317,-1,0
5013515,-51,X
5013515,-47,X
5013515,-45,X
5013515,-40,0
5013515,-31,0
5013515,-27,X
5013515,-25,C
5013515,-22,0
5013515,-20,0
5013515,-19,C
5013515,-15,C
5013515,-11,0
5013515,-6,C
5013515,-3,C
5011682,-60,0
5011682,-59,C
5011682,-54,0
5011682,-51,X
5011682,-50,X
5011682,-47,C
5011682,-46,X
5011682,-45,X
5011682,-44,C
5011682,-43,X
5011682,-41,C
5011682,-38,X
5011682,-36,0
5011682,-34,0
5011682,-30,0
5011682,-28,X
5011682,-25,0
5011682,-24,C
5011682,-23,C
5011682,-22,C
5011682,-14,C
5011682,-13,C
5011682,-11,C
5011682,-10,C
5011682,-6,0
5011682,-4,0
5009779,-58,C
5009779,-57,C
5009779,-55,C
5009779,-54,0
5009779,-53,0
5009779,-47,X
5009779,-46,0
5009779,-41,C
5009779,-40,C
5009779,-39,0
5009779,-38,X
5009779,-30,0
5009779,-28,0
5009779,-27,0
5009779,-24,X
5009779,-23,X
5009779,-22,C
5009779,-19,X
5009779,-17,C
5009779,-16,C
5009779,-9,C
5009779,-7,X
5009779,-6,C
5009347,-60,C
5009347,-58,0
5009347,-53,0
5009347,-52,0
5009347,-44,C
5009347,-35,C
5009347,-34,0
5009347,-32,0
5009347,-25,X
5009347,-11,C
5009347,-7,C
5009347,-3,C
5009347,-2,C
5011242,-55,0
5011242,-48,0
5011242,-38,0
5011242,-37,0
5011242,-27,0
5011242,-20,X
5011242,-4,C
5011242,0,0
5008839,-60,C
5008839,-59,0
5008839,-58,0
5008839,-56,X
5008839,-54,X
5008839,-53,C
5008839,-51,C
5008839,-50,0
5008839,-49,C
5008839,-40,X
5008839,-39,C
5008839,-38,C
5008839,-37,C
5008839,-34,X
5008839,-31,C
5008839,-27,0
5008839,-24,0
5008839,-21,X
5008839,-20,0
5008839,-16,0
5008839,-11,0
5008839,-10,0
5008839,-7,C
5008839,0,X
5011074,-53,C
5011074,-51,0
5011074,-45,0
5011074,-37,C
5011074,-30,C
5011074,-28,0
5011074,-16,X
5011074,-8,C
5011074,0,C
5009922,-59,C
5009922,-58,C
5009922,-57,X
5009922,-56,C
5009922,-55,0
5009922,-54,0
5009922,-53,X
5009922,-51,C
5009922,-50,X
5009922,-49,0
5009922,-45,C
5009922,-44,C
5009922,-43,0
5009922,-41,0
5009922,-40,C
5009922,-38,C
5009922,-37,C
5009922,-36,C
5009922,-35,C
5009922,-34,C
5009922,-33,C
5009922,-32,0
5009922,-31,C
5009922,-30,C
5009922,-29,X
5009922,-28,C
5009922,-27,C
5009922,-26,C
5009922,-25,0
5009922,-24,X
5009922,-23,0
5009922,-22,0
5009922,-20,0
5009922,-19,X
5009922,-18,C
5009922,-17,X
5009922,-16,0
5009922,-15,0
5009922,-13,X
5009922,-12,0
5009922,-11,X
5009922,-10,C
5009922,-9,0
5009922,-8,C
5009922,-6,0
5009922,-4,0
5009922,-3,0
5009922,-2,0
5009922,-1,C
5009922,0,C
5009050,-60,C
5009050,-59,C
5009050,-58,0
5009050,-57,C
5009050,-56,C
5009050,-55,0
5009050,-54,C
5009050,-53,0
5009050,-51,C
5009050,-49,C
5009050,-48,C
5009050,-47,C
5009050,-46,0
5009050,-45,X
5009050,-44,X
5009050,-43,0
5009050,-42,X
5009050,-41,C
5009050,-40,C
5009050,-39,C
5009050,-38,X
5009050,-36,C
5009050,-35,C
5009050,-34,C
5009050,-33,0
5009050,-32,C
5009050,-30,C
5009050,-29,C
5009050,-28,C
5009050,-26,0
5009050,-25,C
5009050,-24,C
5009050,-23,0
5009050,-22,0
5009050,-21,C
5009050,-20,C
5009050,-19,C
5009050,-18,C
5009050,-17,0
5009050,-16,0
5009050,-15,C
5009050,-14,C
5009050,-13,X
5009050,-11,C
5009050,-10,C
5009050,-9,C
5009050,-8,C
5009050,-7,X
5009050,-6,X
5009050,-5,C
5009050,-4,C
5009050,-3,X
5009050,-2,0
5009050,-1,X
5009050,0,0
5009283,-60,C
5009283,-59,X
5009283,-58,C
5009283,-57,0
5009283,-56,C
5009283,-55,0
5009283,-54,0
5009283,-52,X
5009283,-51,0
5009283,-50,C
5009283,-49,0
5009283,-48,0
5009283,-47,X
5009283,-45,0
5009283,-44,C
5009283,-43,X
5009283,-42,C
5009283,-41,X
5009283,-40,C
5009283,-39,C
5009283,-38,0
5009283,-37,C
5009283,-36,C
5009283,-35,0
5009283,-34,C
5009283,-33,X
5009283,-32,0
5009283,-30,0
5009283,-29,0
5009283,-27,0
5009283,-26,C
5009283,-25,C
5009283,-24,C
5009283,-23,C
5009283,-22,0
5009283,-21,0
5009283,-20,0
5009283,-18,C
5009283,-16,0
5009283,-15,C
5009283,-14,C
5009283,-13,C
5009283,-12,0
5009283,-11,0
5009283,-9,C
5009283,-5,C
5009283,-4,C
5009283,-3,0
5009283,-2,C
5009283,-1,0
5009283,0,C
5013102,-60,X
5013102,-59,C
5013102,-58,C
5013102,-57,X
5013102,-55,0
5013102,-54,X
5013102,-52,C
5013102,-51,C
5013102,-50,0
5013102,-49,0
5013102,-47,C
5013102,-46,C
5013102,-45,0
5013102,-44,0
5013102,-43,C
5013102,-42,C
5013102,-40,C
5013102,-38,C
5013102,-37,C
5013102,-34,C
5013102,-31,X
5013102,-30,0
5013102,-29,0
5013102,-27,0
5013102,-25,X
5013102,-23,C
5013102,-22,0
5013102,-21,X
5013102,-19,C
5013102,-18,X
5013102,-17,0
5013102,-16,C
5013102,-14,0
5013102,-13,C
5013102,-12,C
5013102,-9,0
5013102,-7,0
5013102,-6,C
5013102,-3,C
5013102,-2,C
5013102,-1,X
5013102,0,0
5010427,-56,0
5010427,-54,0
5010427,-53,0
5010427,-34,0
5010427,-33,0
5010427,-28,C
5010427,-24,0
5010427,-23,C
5010427,-17,1
5010427,-16,0
5010427,-11,0
5010427,-9,C
5010427,-6,X
5010427,-5,C
5010427,-4,0
5010427,-3,C
5009115,-58,C
5009115,-57,C
5009115,-53,C
5009115,-50,C
5009115,-48,C
5009115,-47,0
5009115,-46,C
5009115,-44,X
5009115,-41,0
5009115,-40,C
5009115,-37,C
5009115,-36,C
5009115,-33,0
5009115,-32,C
5009115,-31,C
5009115,-30,0
5009115,-29,C
5009115,-27,0
5009115,-17,C
5009115,-14,C
5009115,-8,0
5009115,-7,X
5009115,-3,C
5013739,-60,0
5013739,-59,C
5013739,-58,0
5013739,-55,0
5013739,-54,X
5013739,-53,X
5013739,-52,X
5013739,-50,C
5013739,-49,C
5013739,-47,C
5013739,-46,0
5013739,-45,C
5013739,-44,C
5013739,-43,X
5013739,-41,0
5013739,-40,C
5013739,-39,C
5013739,-38,0
5013739,-35,C
5013739,-34,C
5013739,-33,X
5013739,-32,0
5013739,-31,C
5013739,-30,X
5013739,-29,C
5013739,-27,0
5013739,-26,C
5013739,-25,0
5013739,-24,C
5013739,-23,0
5013739,-22,0
5013739,-21,0
5013739,-19,C
5013739,-18,0
5013739,-17,X
5013739,-15,C
5013739,-14,0
5013739,-13,C
5013739,-11,C
5013739,-10,C
5013739,-8,0
5013739,-6,C
5013739,-5,0
5013739,-4,C
5013739,-3,C
5013739,-2,C
5013739,-1,C
5010731,-60,0
5010731,-59,X
5010731,-57,C
5010731,-56,0
5010731,-55,0
5010731,-54,0
5010731,-53,C
5010731,-52,X
5010731,-51,C
5010731,-50,C
5010731,-49,X
5010731,-48,C
5010731,-47,C
5010731,-46,C
5010731,-45,C
5010731,-44,0
5010731,-43,C
5010731,-42,C
5010731,-41,C
5010731,-40,0
5010731,-39,C
5010731,-38,X
5010731,-37,0
5010731,-36,C
5010731,-35,C
5010731,-34,0
5010731,-33,X
5010731,-32,C
5010731,-31,C
5010731,-30,0
5010731,-29,C
5010731,-28,X
5010731,-27,0
5010731,-26,C
5010731,-25,X
5010731,-24,0
5010731,-23,C
5010731,-22,C
5010731,-20,0
5010731,-19,C
5010731,-18,C
5010731,-17,C
5010731,-16,0
5010731,-15,C
5010731,-14,C
5010731,-13,C
5010731,-12,X
5010731,-11,0
5010731,-10,X
5010731,-9,X
5010731,-8,0
5010731,-7,0
5010731,-6,C
5010731,-5,0
5010731,-4,0
5010731,-3,0
5010731,-2,C
5010731,-1,C
5010731,0,C
5011422,-59,0
5011422,-58,C
5011422,-55,X
5011422,-52,X
5011422,-51,C
5011422,-49,C
5011422,-47,X
5011422,-45,X
5011422,-44,C
5011422,-43,X
5011422,-42,0
5011422,-41,C
5011422,-40,C
5011422,-39,X
5011422,-37,0
5011422,-36,C
5011422,-34,X
5011422,-30,0
5011422,-29,C
5011422,-28,0
5011422,-26,0
5011422,-24,C
5011422,-22,C
5011422,-19,C
5011422,-17,C
5011422,-14,X
5011422,-13,C
5011422,-12,C
5011422,-11,0
5011422,-8,0
5011422,-7,0
5011422,-5,C
5011422,-4,C
5011422,-2,X
5011422,-1,X
5011422,0,C
5009535,-60,0
5009535,-59,C
5009535,-56,C
5009535,-54,X
5009535,-53,C
5009535,-49,C
5009535,-45,0
5009535,-43,C
5009535,-34,C
5009535,-31,C
5009535,-30,X
5009535,-26,X
5009535,-19,C
5009535,-10,0
5009535,-4,1
5009535,-3,0
5013780,-60,0
5013780,-59,C
5013780,-58,0
5013780,-57,C
5013780,-56,C
5013780,-55,C
5013780,-54,0
5013780,-53,C
5013780,-52,C
5013780,-51,0
5013780,-50,X
5013780,-48,0
5013780,-47,0
5013780,-46,C
5013780,-45,0
5013780,-44,0
5013780,-43,X
5013780,-42,X
5013780,-41,0
5013780,-40,C
5013780,-39,C
5013780,-38,C
5013780,-37,X
5013780,-36,0
5013780,-35,C
5013780,-34,X
5013780,-33,X
5013780,-32,C
5013780,-31,C
5013780,-30,C
5013780,-29,0
5013780,-28,C
5013780,-27,C
5013780,-25,C
5013780,-24,C
5013780,-23,0
5013780,-22,C
5013780,-21,X
5013780,-20,X
5013780,-19,X
5013780,-18,0
5013780,-17,C
5013780,-16,C
5013780,-15,0
5013780,-14,0
5013780,-13,0
5013780,-12,C
5013780,-11,X
5013780,-10,0
5013780,-9,C
5013780,-8,C
5013780,-7,X
5013780,-6,X
5013780,-5,C
5013780,-4,C
5013780,-3,0
5013780,-2,C
5013780,-1,X
5013780,0,X
5012141,-59,0
5012141,-56,X
5012141,-54,0
5012141,-49,C
5012141,-48,X
5012141,-46,C
5012141,-44,X
5012141,-43,C
5012141,-42,C
5012141,-41,0
5012141,-39,C
5012141,-38,C
5012141,-37,0
5012141,-30,C
5012141,-27,0
5012141,-26,C
5012141,-21,C
5012141,-19,C
5012141,-17,C
5012141,-15,0
5012141,-8,C
5012141,-2,C
5012141,-1,X
5009970,-58,C
5009970,-49,C
5009970,-32,C
5009970,-25,X
5009970,-19,0
5009970,-9,X
5009970,-8,C
5009970,-5,X
5009970,-3,C
5013776,-60,0
5013776,-59,0
5013776,-58,0
5013776,-57,0
5013776,-55,C
5013776,-54,0
5013776,-53,0
5013776,-52,C
5013776,-51,0
5013776,-50,0
5013776,-49,X
5013776,-48,0
5013776,-45,C
5013776,-44,0
5013776,-43,0
5013776,-42,0
5013776,-41,X
5013776,-40,C
5013776,-39,X
5013776,-38,X
5013776,-37,0
5013776,-36,C
5013776,-35,C
5013776,-34,0
5013776,-33,0
5013776,-32,C
5013776,-31,0
5013776,-30,0
5013776,-29,C
5013776,-28,0
5013776,-27,0
5013776,-25,0
5013776,-24,C
5013776,-23,C
5013776,-21,C
5013776,-20,0
5013776,-19,C
5013776,-18,0
5013776,-17,C
5013776,-16,0
5013776,-15,0
5013776,-14,C
5013776,-13,0
5013776,-12,X
5013776,-10,C
5013776,-9,C
5013776,-8,0
5013776,-5,C
5013776,-4,C
5013776,-3,0
5013776,-2,0
5013776,-1,0
5013776,0,0
5009307,-60,C
5009307,-59,C
5009307,-58,0
5009307,-57,0
5009307,-55,C
5009307,-50,C
5009307,-44,0
5009307,-43,C
5009307,-42,X
5009307,-34,C
5009307,-29,C
5009307,-26,C
5009307,-25,C
5009307,-24,X
5009307,-19,0
5009307,-18,0
5009307,-17,0
5009307,-16,C
5009307,-15,0
5009307,-13,0
5009307,-10,C
5009307,-7,0
5009307,-2,0
5008964,-55,C
5008964,-26,C
5008964,-22,C
5008964,-18,0
5008964,-15,0
5008964,-8,0
5014398,-60,0
5014398,-59,X
5014398,-57,C
5014398,-53,C
5014398,-52,0
5014398,-49,C
5014398,-48,0
5014398,-47,0
5014398,-43,C
5014398,-42,C
5014398,-41,C
5014398,-39,C
5014398,-37,C
5014398,-36,C
5014398,-33,C
5014398,-32,C
5014398,-30,C
5014398,-28,C
5014398,-27,0
5014398,-26,0
5014398,-24,0
5014398,-23,0
5014398,-22,C
5014398,-19,C
5014398,-15,C
5014398,-14,C
5014398,-13,C
5014398,-12,C
5014398,-11,1
5014398,-10,X
5014398,-9,C
5014398,-8,0
5014398,-7,0
5014398,-6,X
5014398,-5,X
5014398,-3,0
5014398,-2,0
5014398,-1,C
5014398,0,0
5013069,-60,C
5013069,-59,C
5013069,-57,C
5013069,-56,X
5013069,-55,0
5013069,-54,C
5013069,-53,C
5013069,-49,0
5013069,-47,C
5013069,-46,C
5013069,-45,0
5013069,-44,C
5013069,-43,0
5013069,-42,X
5013069,-41,C
5013069,-40,C
5013069,-38,X
5013069,-37,0
5013069,-34,0
5013069,-33,0
5013069,-32,C
5013069,-31,C
5013069,-30,C
5013069,-29,C
5013069,-28,X
5013069,-27,C
5013069,-26,C
5013069,-24,X
5013069,-23,0
5013069,-21,X
5013069,-20,X
5013069,-18,0
5013069,-15,0
5013069,-14,0
5013069,-13,C
5013069,-11,0
5013069,-10,C
5013069,-9,0
5013069,-8,0
5013069,-7,C
5013069,-5,C
5013069,-4,C
5013069,-3,C
5013069,-2,0
5013069,-1,X
5013069,0,C
5010798,-59,C
5010798,-57,C
5010798,-56,0
5010798,-55,0
5010798,-54,C
5010798,-49,C
5010798,-48,0
5010798,-47,0
5010798,-46,X
5010798,-44,0
5010798,-42,C
5010798,-41,X
5010798,-40,X
5010798,-36,C
5010798,-35,X
5010798,-34,0
5010798,-33,C
5010798,-32,C
5010798,-31,X
5010798,-30,C
5010798,-29,C
5010798,-26,C
5010798,-23,C
5010798,-22,C
5010798,-21,C
5010798,-20,C
5010798,-19,C
5010798,-17,0
5010798,-16,C
5010798,-15,C
5010798,-13,C
5010798,-12,C
5010798,-10,0
5010798,-9,0
5010798,-8,C
5010798,-7,0
5010798,-6,0
5010798,-5,C
5010798,-4,X
5010798,-3,C
5010798,-1,0
5014260,-55,C
5014260,-51,C
5014260,-44,X
5014260,-36,X
5014260,-32,X
5014260,-28,C
5014260,-25,C
5014260,-24,0
5014260,-21,C
5014260,-19,0
5014260,-16,C
5014260,-10,0
5014260,-7,C
5014260,-5,0
5014260,-1,X
5009203,-51,0
5009203,-44,C
5009203,-40,0
5009203,-35,C
5009203,-32,C
5009203,-27,C
5009203,-26,C
5009203,-23,0
5009203,-16,0
5009203,-14,0
5009203,-13,C
5009203,-12,0
5009203,-8,0
5009203,-6,0
5009203,0,C
5012882,-60,C
5012882,-59,0
5012882,-58,C
5012882,-57,X
5012882,-56,0
5012882,-55,X
5012882,-54,X
5012882,-52,0
5012882,-51,X
5012882,-49,0
5012882,-38,C
5012882,-37,C
5012882,-31,X
5012882,-30,C
5012882,-28,X
5012882,-20,0
5012882,-18,C
5012882,-17,C
5012882,-16,0
5012882,-15,C
5012882,-14,X
5012882,-13,0
5012882,-11,C
5012882,-6,C
5012882,-4,C
5012882,-3,0
5013218,-58,0
5013218,-57,C
5013218,-53,C
5013218,-48,C
5013218,-46,C
5013218,-35,0
5013218,-34,C
5013218,-32,C
5013218,-31,0
5013218,-27,C
5013218,-22,X
5013218,-19,C
5013218,-18,C
5013218,-14,C
5013218,-13,X
5013218,-11,C
5013218,-5,C
5013218,-1,C
5012970,-60,C
5012970,-57,X
5012970,-51,X
5012970,-50,X
5012970,-48,C
5012970,-42,0
5012970,-36,0
5012970,-35,0
5012970,-33,C
5012970,-31,0
5012970,-29,C
5012970,-20,0
5012970,-17,0
5012970,-13,0
5012970,-12,X
5012970,-11,C
5012970,-10,0
5012970,-9,X
5012970,-8,X
5012970,-7,X
5012970,-5,C
5012970,-4,C
5012970,-1,X
5013984,-59,X
5013984,-58,C
5013984,-56,0
5013984,-55,0
5013984,-54,0
5013984,-53,0
5013984,-50,C
5013984,-49,C
5013984,-47,0
5013984,-45,0
5013984,-44,C
5013984,-41,0
5013984,-40,C
5013984,-34,C
5013984,-33,0
5013984,-28,0
5013984,-27,C
5013984,-26,X
5013984,-25,0
5013984,-24,0
5013984,-23,C
5013984,-20,C
5013984,-19,C
5013984,-18,C
5013984,-16,C
5013984,-14,C
5013984,-13,X
5013984,-12,C
5013984,-10,C
5013984,-7,0
5013984,-5,C
5013984,-1,C
5013984,0,C
5012998,-60,X
5012998,-49,0
5012998,-25,C
5012998,-23,C
5012998,-22,C
5012998,-21,0
5012998,-14,0
5012998,-10,C
5012998,-6,0
5012998,0,C
5012099,-54,X
5012099,-50,0
5012099,-49,C
5012099,-48,X
5012099,-46,0
5012099,-43,C
5012099,-36,C
5012099,-34,C
5012099,-30,C
5012099,-28,C
5012099,-20,0
5012099,-16,C
5011609,-60,C
5011609,-59,0
5011609,-58,C
5011609,-57,0
5011609,-56,X
5011609,-55,0
5011609,-54,C
5011609,-53,C
5011609,-51,C
5011609,-50,X
5011609,-49,0
5011609,-48,0
5011609,-47,0
5011609,-46,X
5011609,-45,C
5011609,-44,0
5011609,-43,C
5011609,-42,C
5011609,-41,0
5011609,-40,0
5011609,-39,0
5011609,-38,C
5011609,-37,0
5011609,-36,0
5011609,-35,C
5011609,-34,C
5011609,-33,X
5011609,-32,C
5011609,-31,C
5011609,-30,C
5011609,-29,C
5011609,-28,C
5011609,-27,0
5011609,-26,0
5011609,-25,0
5011609,-24,0
5011609,-23,C
5011609,-22,C
5011609,-21,0
5011609,-20,C
5011609,-19,X
5011609,-18,0
5011609,-16,C
5011609,-15,C
5011609,-14,C
5011609,-13,C
5011609,-11,X
5011609,-9,C
5011609,-8,0
5011609,-7,X
5011609,-6,0
5011609,-5,0
5011609,-4,0
5011609,-3,0
5011609,-2,X
5011609,-1,0
5011609,0,C
5013199,-60,C
5013199,-59,0
5013199,-58,C
5013199,-57,C
5013199,-56,0
5013199,-53,0
5013199,-52,0
5013199,-51,X
5013199,-49,C
5013199,-48,C
5013199,-47,C
5013199,-46,C
5013199,-45,C
5013199,-44,0
5013199,-43,C
5013199,-41,C
5013199,-40,C
5013199,-38,0
5013199,-36,0
5013199,-34,C
5013199,-32,X
5013199,-31,0
5013199,-30,X
5013199,-27,0
5013199,-26,0
5013199,-24,X
5013199,-23,0
5013199,-22,C
5013199,-21,X
5013199,-19,0
5013199,-16,C
5013199,-14,C
5013199,-13,C
5013199,-12,0
5013199,-10,0
5013199,-8,C
5013199,-7,C
5013199,-5,X
5013199,-4,C
5013199,-3,X
5013199,-2,0
5013199,-1,C
5013199,0,C
5012036,-60,0
5012036,-59,C
5012036,-58,X
5012036,-56,C
5012036,-55,C
5012036,-54,C
5012036,-53,X
5012036,-52,C
5012036,-51,X
5012036,-50,0
5012036,-49,C
5012036,-48,C
5012036,-47,C
5012036,-46,0
5012036,-45,C
5012036,-44,C
5012036,-42,C
5012036,-41,0
5012036,-40,X
5012036,-39,C
5012036,-38,C
5012036,-37,0
5012036,-35,C
5012036,-34,C
5012036,-33,0
5012036,-31,C
5012036,-30,0
5012036,-28,C
5012036,-26,0
5012036,-25,X
5012036,-24,C
5012036,-22,C
5012036,-21,C
5012036,-20,0
5012036,-19,C
5012036,-18,0
5012036,-17,C
5012036,-16,C
5012036,-15,C
5012036,-14,0
5012036,-13,C
5012036,-12,C
5012036,-11,C
5012036,-10,0
5012036,-9,C
5012036,-8,0
5012036,-7,X
5012036,-6,C
5012036,-5,C
5012036,-4,C
5012036,-3,0
5012036,-2,0
5012036,-1,X
5012036,0,0
5012438,-60,C
5012438,-59,X
5012438,-58,C
5012438,-57,C
5012438,-56,0
5012438,-55,X
5012438,-53,C
5012438,-52,C
5012438,-51,0
5012438,-50,C
5012438,-49,0
5012438,-48,C
5012438,-47,C
5012438,-46,0
5012438,-45,C
5012438,-44,0
5012438,-43,C
5012438,-42,C
5012438,-41,0
5012438,-40,0
5012438,-38,0
5012438,-37,C
5012438,-36,0
5012438,-35,C
5012438,-34,X
5012438,-33,0
5012438,-32,C
5012438,-31,0
5012438,-30,X
5012438,-29,C
5012438,-28,0
5012438,-27,C
5012438,-26,X
5012438,-25,C
5012438,-23,X
5012438,-22,0
5012438,-21,0
5012438,-20,C
5012438,-19,0
5012438,-17,X
5012438,-16,C
5012438,-15,0
5012438,-14,C
5012438,-13,C
5012438,-12,C
5012438,-11,C
5012438,-10,C
5012438,-9,0
5012438,-8,C
